year,state,quarter,gennme,suppression,totalRX
2019,AL,1,Indapamide,F,62
2019,AL,1,Indapamide,T,0
2019,AL,1,Irbesartan,F,237
2019,AL,1,Irbesartan,T,0
2019,AL,1,Isradipine,T,0
2019,AL,1,Labetalol Hydrochloride,F,1449
2019,AL,1,Labetalol Hydrochloride,T,0
2019,AL,1,Lisinopril,F,12869
2019,AL,1,Lisinopril,T,0
2019,AL,1,Losartan Potassium,F,5684
2019,AL,1,Losartan Potassium,T,0
2019,AL,1,Macitentan,F,20
2019,AL,1,Methyldopa,F,117
2019,AL,1,Methyldopa,T,0
2019,AL,1,Metolazone,F,307
2019,AL,1,Metolazone,T,0
2019,AL,1,Metoprolol Succinate,F,4169
2019,AL,1,Metoprolol Succinate,T,0
2019,AL,1,Metoprolol Tartrate,F,4579
2019,AL,1,Metoprolol Tartrate,T,0
2019,AL,1,Minoxidil,F,123
2019,AL,1,Minoxidil,T,0
2019,AL,1,Moexipril Hydrochloride,T,0
2019,AL,1,Nadolol,F,153
2019,AL,1,Nadolol,T,0
2019,AL,1,Nebivolol Hydrochloride,F,108
2019,AL,1,Nebivolol Hydrochloride,T,0
2019,AL,1,Nebivolol/Valsartan,T,0
2019,AL,1,Nicardipine Hydrochloride,T,0
2019,AL,1,Nifedipine,F,1483
2019,AL,1,Nifedipine,T,0
2019,AL,1,Nisoldipine,T,0
2019,AL,1,Perindopril Erbumine,T,0
2019,AL,1,Pindolol,T,0
2019,AL,1,Prazosin Hydrochloride,F,1248
2019,AL,1,Prazosin Hydrochloride,T,0
2019,AL,1,Propranolol Hydrochloride,F,2717
2019,AL,1,Propranolol Hydrochloride,T,0
2019,AL,1,Quinapril Hydrochloride,F,118
2019,AL,1,Quinapril Hydrochloride,T,0
2019,AL,1,Ramipril,F,388
2019,AL,1,Ramipril,T,0
2019,AL,1,Riociguat,T,0
2019,AL,1,Sacubitril/Valsartan,F,541
2019,AL,1,Sacubitril/Valsartan,T,0
2019,AL,1,Sotalol Hydrochloride,F,99
2019,AL,1,Sotalol Hydrochloride,T,0
2019,AL,1,Spironolactone,F,2457
2019,AL,1,Spironolactone,T,0
2019,AL,1,Telmisartan,F,38
2019,AL,1,Telmisartan,T,0
2019,AL,1,Timolol Maleate,T,0
2019,AL,1,Tolvaptan;Tolvaptan,T,0
2019,AL,1,Torsemide,F,407
2019,AL,1,Torsemide,T,0
2019,AL,1,Trandolapril,T,0
2019,AL,1,Valsartan,F,75
2019,AL,1,Valsartan,T,0
2019,AL,1,Verapamil Hydrochloride,F,539
2019,AL,1,Verapamil Hydrochloride,T,0
2019,AL,2,Acebutolol Hydrochloride,F,16
2019,AL,2,Acebutolol Hydrochloride,T,0
2019,AL,2,Aliskiren,T,0
2019,AL,2,Ambrisentan,F,38
2019,AL,2,Ambrisentan,T,0
2019,AL,2,Amiloride Hydrochloride,F,22
2019,AL,2,Amiloride Hydrochloride,T,0
2019,AL,2,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,AL,2,Amlodipine Besylate,F,16780
2019,AL,2,Amlodipine Besylate,T,0
2019,AL,2,Amlodipine Besylate/Benazepril Hydrochloride,F,414
2019,AL,2,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,AL,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,F,28
2019,AL,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,AL,2,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,AL,2,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,AL,2,Amlodipine Besylate/Telmisartan,T,0
2019,AL,2,Amlodipine Besylate/Valsartan,T,0
2019,AL,2,Atenolol,F,2277
2019,AL,2,Atenolol,T,0
2019,AL,2,Atenolol/Chlorthalidone,F,194
2019,AL,2,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,AL,2,Benazepril Hydrochloride,F,428
2019,AL,2,Benazepril Hydrochloride,T,0
2019,AL,2,Benazepril Hydrochloride/Hydrochlorothiazide,F,60
2019,AL,2,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,AL,2,Betaxolol Hydrochloride,T,0
2019,AL,2,Bisoprolol Fumarate,F,233
2019,AL,2,Bisoprolol Fumarate,T,0
2019,AL,2,Bisoprolol Fumarate/Hydrochlorothiazide,F,327
2019,AL,2,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,AL,2,Bosentan,T,0
2019,AL,2,Bumetanide,F,434
2019,AL,2,Bumetanide,T,0
2019,AL,2,Candesartan Cilexetil,T,0
2019,AL,2,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,AL,2,Captopril,T,0
2019,AL,2,Captopril/Hydrochlorothiazide,T,0
2019,AL,2,Carvedilol,F,7510
2019,AL,2,Carvedilol,T,0
2019,AL,2,Carvedilol Phosphate,T,0
2019,AL,2,Chlorothiazide,F,172
2019,AL,2,Chlorothiazide,T,0
2019,AL,2,Chlorthalidone,F,1215
2019,AL,2,Chlorthalidone,T,0
2019,AL,2,Clonidine Hydrochloride,F,15770
2019,AL,2,Clonidine Hydrochloride,T,0
2019,AL,2,Diltiazem Hydrochloride,F,1215
2019,AL,2,Diltiazem Hydrochloride,T,0
2019,AL,2,Doxazosin Mesylate,F,319
2019,AL,2,Doxazosin Mesylate,T,0
2019,AL,2,Enalapril Maleate,F,607
2019,AL,2,Enalapril Maleate,T,0
2019,AL,2,Enalapril Maleate/Hydrochlorothiazide,F,70
2019,AL,2,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,AL,2,Eplerenone,F,18
2019,AL,2,Eplerenone,T,0
2019,AL,2,Felodipine,F,27
2019,AL,2,Felodipine,T,0
2019,AL,2,Fosinopril Sodium,F,166
2019,AL,2,Fosinopril Sodium,T,0
2019,AL,2,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,AL,2,Furosemide,F,8487
2019,AL,2,Furosemide,T,0
2019,AL,2,Guanfacine Hydrochloride,F,18469
2019,AL,2,Guanfacine Hydrochloride,T,0
2019,AL,2,Hydralazine Hydrochloride,F,2331
2019,AL,2,Hydralazine Hydrochloride,T,0
2019,AL,2,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,23
2019,AL,2,Hydrochlorothiazide,F,7885
2019,AL,2,Hydrochlorothiazide,T,0
2019,AL,2,Hydrochlorothiazide/Irbesartan,F,103
2019,AL,2,Hydrochlorothiazide/Irbesartan,T,0
2019,AL,2,Hydrochlorothiazide/Lisinopril,F,5074
2019,AL,2,Hydrochlorothiazide/Lisinopril,T,0
2019,AL,2,Hydrochlorothiazide/Losartan Potassium,F,3053
2019,AL,2,Hydrochlorothiazide/Losartan Potassium,T,0
2019,AL,2,Hydrochlorothiazide/Methyldopa,T,0
2019,AL,2,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,AL,2,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
2019,AL,2,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,AL,2,Hydrochlorothiazide/Spironolactone,F,86
2019,AL,2,Hydrochlorothiazide/Spironolactone,T,0
2019,AL,2,Hydrochlorothiazide/Telmisartan,F,85
2019,AL,2,Hydrochlorothiazide/Telmisartan,T,0
2019,AL,2,Hydrochlorothiazide/Triamterene,F,1035
2019,AL,2,Hydrochlorothiazide/Triamterene,T,0
2019,AL,2,Hydrochlorothiazide/Valsartan,F,192
2019,AL,2,Hydrochlorothiazide/Valsartan,T,0
2019,AL,2,Indapamide,F,55
2019,AL,2,Indapamide,T,0
2019,AL,2,Irbesartan,F,252
2019,AL,2,Irbesartan,T,0
2019,AL,2,Isradipine,T,0
2019,AL,2,Labetalol Hydrochloride,F,1613
2019,AL,2,Labetalol Hydrochloride,T,0
2019,AL,2,Lisinopril,F,14258
2019,AL,2,Lisinopril,T,0
2019,AL,2,Losartan Potassium,F,6116
2019,AL,2,Losartan Potassium,T,0
2019,AL,2,Macitentan,F,19
2019,AL,2,Methyldopa,F,58
2019,AL,2,Methyldopa,T,0
2019,AL,2,Metolazone,F,275
2019,AL,2,Metolazone,T,0
2019,AL,2,Metoprolol Succinate,F,4620
2019,AL,2,Metoprolol Succinate,T,0
2019,AL,2,Metoprolol Tartrate,F,4734
2019,AL,2,Metoprolol Tartrate,T,0
2019,AL,2,Minoxidil,F,140
2019,AL,2,Minoxidil,T,0
2019,AL,2,Moexipril Hydrochloride,T,0
2019,AL,2,Nadolol,F,141
2019,AL,2,Nadolol,T,0
2019,AL,2,Nebivolol Hydrochloride,F,108
2019,AL,2,Nebivolol Hydrochloride,T,0
2019,AL,2,Nicardipine Hydrochloride,T,0
2019,AL,2,Nifedipine,F,1580
2019,AL,2,Nifedipine,T,0
2019,AL,2,Nimodipine,T,0
2019,AL,2,Nisoldipine,T,0
2019,AL,2,Perindopril Erbumine,T,0
2019,AL,2,Pindolol,T,0
2019,AL,2,Prazosin Hydrochloride,F,1385
2019,AL,2,Prazosin Hydrochloride,T,0
2019,AL,2,Propranolol Hydrochloride,F,2937
2019,AL,2,Propranolol Hydrochloride,T,0
2019,AL,2,Quinapril Hydrochloride,F,109
2019,AL,2,Quinapril Hydrochloride,T,0
2019,AL,2,Ramipril,F,473
2019,AL,2,Ramipril,T,0
2019,AL,2,Riociguat,T,0
2019,AL,2,Sacubitril/Valsartan,F,642
2019,AL,2,Sacubitril/Valsartan,T,0
2019,AL,2,Sotalol Hydrochloride,F,128
2019,AL,2,Sotalol Hydrochloride,T,0
2019,AL,2,Spironolactone,F,2641
2019,AL,2,Spironolactone,T,0
2019,AL,2,Telmisartan,F,156
2019,AL,2,Telmisartan,T,0
2019,AL,2,Timolol Maleate,T,0
2019,AL,2,Tolvaptan;Tolvaptan,T,0
2019,AL,2,Torsemide,F,470
2019,AL,2,Torsemide,T,0
2019,AL,2,Trandolapril,T,0
2019,AL,2,Valsartan,F,158
2019,AL,2,Valsartan,T,0
2019,AL,2,Verapamil Hydrochloride,F,556
2019,AL,2,Verapamil Hydrochloride,T,0
2019,AL,3,Acebutolol Hydrochloride,T,0
2019,AL,3,Aliskiren,T,0
2019,AL,3,Ambrisentan,F,17
2019,AL,3,Ambrisentan,T,0
2019,AL,3,Amiloride Hydrochloride,F,22
2019,AL,3,Amiloride Hydrochloride,T,0
2019,AL,3,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,AL,3,Amlodipine Besylate,F,14356
2019,AL,3,Amlodipine Besylate,T,0
2019,AL,3,Amlodipine Besylate/Benazepril Hydrochloride,F,367
2019,AL,3,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,AL,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,F,28
2019,AL,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,AL,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,AL,3,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,AL,3,Amlodipine Besylate/Telmisartan,T,0
2019,AL,3,Amlodipine Besylate/Valsartan,T,0
2019,AL,3,Atenolol,F,1911
2019,AL,3,Atenolol,T,0
2019,AL,3,Atenolol/Chlorthalidone,F,155
2019,AL,3,Atenolol/Chlorthalidone,T,0
2019,AL,3,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,AL,3,Benazepril Hydrochloride,F,399
2019,AL,3,Benazepril Hydrochloride,T,0
2019,AL,3,Benazepril Hydrochloride/Hydrochlorothiazide,F,38
2019,AL,3,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,AL,3,Bisoprolol Fumarate,F,194
2019,AL,3,Bisoprolol Fumarate,T,0
2019,AL,3,Bisoprolol Fumarate/Hydrochlorothiazide,F,289
2019,AL,3,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,AL,3,Bosentan,T,0
2019,AL,3,Bumetanide,F,383
2019,AL,3,Bumetanide,T,0
2019,AL,3,Candesartan Cilexetil,T,0
2019,AL,3,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,AL,3,Captopril,T,0
2019,AL,3,Captopril/Hydrochlorothiazide,T,0
2019,AL,3,Carvedilol,F,6370
2019,AL,3,Carvedilol,T,0
2019,AL,3,Carvedilol Phosphate,T,0
2019,AL,3,Chlorothiazide,F,168
2019,AL,3,Chlorothiazide,T,0
2019,AL,3,Chlorthalidone,F,1006
2019,AL,3,Chlorthalidone,T,0
2019,AL,3,Clonidine Hydrochloride,F,13897
2019,AL,3,Clonidine Hydrochloride,T,0
2019,AL,3,Diltiazem Hydrochloride,F,878
2019,AL,3,Diltiazem Hydrochloride,T,0
2019,AL,3,Doxazosin Mesylate,F,240
2019,AL,3,Doxazosin Mesylate,T,0
2019,AL,3,Enalapril Maleate,F,535
2019,AL,3,Enalapril Maleate,T,0
2019,AL,3,Enalapril Maleate/Hydrochlorothiazide,F,47
2019,AL,3,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,AL,3,Eplerenone,F,18
2019,AL,3,Eplerenone,T,0
2019,AL,3,Felodipine,T,0
2019,AL,3,Fosinopril Sodium,F,124
2019,AL,3,Fosinopril Sodium,T,0
2019,AL,3,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,AL,3,Furosemide,F,7153
2019,AL,3,Furosemide,T,0
2019,AL,3,Guanfacine Hydrochloride,F,15276
2019,AL,3,Guanfacine Hydrochloride,T,0
2019,AL,3,Hydralazine Hydrochloride,F,1996
2019,AL,3,Hydralazine Hydrochloride,T,0
2019,AL,3,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,24
2019,AL,3,Hydrochlorothiazide,F,6674
2019,AL,3,Hydrochlorothiazide,T,0
2019,AL,3,Hydrochlorothiazide/Irbesartan,F,112
2019,AL,3,Hydrochlorothiazide/Irbesartan,T,0
2019,AL,3,Hydrochlorothiazide/Lisinopril,F,4193
2019,AL,3,Hydrochlorothiazide/Lisinopril,T,0
2019,AL,3,Hydrochlorothiazide/Losartan Potassium,F,2398
2019,AL,3,Hydrochlorothiazide/Losartan Potassium,T,0
2019,AL,3,Hydrochlorothiazide/Methyldopa,T,0
2019,AL,3,Hydrochlorothiazide/Metoprolol Tartrate,F,13
2019,AL,3,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,AL,3,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
2019,AL,3,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,AL,3,Hydrochlorothiazide/Spironolactone,F,68
2019,AL,3,Hydrochlorothiazide/Spironolactone,T,0
2019,AL,3,Hydrochlorothiazide/Telmisartan,F,68
2019,AL,3,Hydrochlorothiazide/Telmisartan,T,0
2019,AL,3,Hydrochlorothiazide/Triamterene,F,847
2019,AL,3,Hydrochlorothiazide/Triamterene,T,0
2019,AL,3,Hydrochlorothiazide/Valsartan,F,170
2019,AL,3,Hydrochlorothiazide/Valsartan,T,0
2019,AL,3,Indapamide,F,43
2019,AL,3,Indapamide,T,0
2019,AL,3,Irbesartan,F,220
2019,AL,3,Irbesartan,T,0
2019,AL,3,Isradipine,T,0
2019,AL,3,Labetalol Hydrochloride,F,1395
2019,AL,3,Labetalol Hydrochloride,T,0
2019,AL,3,Lisinopril,F,11778
2019,AL,3,Lisinopril,T,0
2019,AL,3,Losartan Potassium,F,5433
2019,AL,3,Losartan Potassium,T,0
2019,AL,3,Macitentan,F,19
2019,AL,3,Methyldopa,F,56
2019,AL,3,Methyldopa,T,0
2019,AL,3,Metolazone,F,239
2019,AL,3,Metolazone,T,0
2019,AL,3,Metoprolol Succinate,F,3927
2019,AL,3,Metoprolol Succinate,T,0
2019,AL,3,Metoprolol Tartrate,F,3964
2019,AL,3,Metoprolol Tartrate,T,0
2019,AL,3,Minoxidil,F,108
2019,AL,3,Minoxidil,T,0
2019,AL,3,Moexipril Hydrochloride,T,0
2019,AL,3,Nadolol,F,127
2019,AL,3,Nadolol,T,0
2019,AL,3,Nebivolol Hydrochloride,F,97
2019,AL,3,Nebivolol Hydrochloride,T,0
2019,AL,3,Nicardipine Hydrochloride,T,0
2019,AL,3,Nifedipine,F,1353
2019,AL,3,Nifedipine,T,0
2019,AL,3,Nisoldipine,T,0
2019,AL,3,Perindopril Erbumine,T,0
2019,AL,3,Pindolol,T,0
2019,AL,3,Prazosin Hydrochloride,F,1217
2019,AL,3,Prazosin Hydrochloride,T,0
2019,AL,3,Propranolol Hydrochloride,F,2585
2019,AL,3,Propranolol Hydrochloride,T,0
2019,AL,3,Quinapril Hydrochloride,F,81
2019,AL,3,Quinapril Hydrochloride,T,0
2019,AL,3,Ramipril,F,353
2019,AL,3,Ramipril,T,0
2019,AL,3,Riociguat,T,0
2019,AL,3,Sacubitril/Valsartan,F,565
2019,AL,3,Sacubitril/Valsartan,T,0
2019,AL,3,Sotalol Hydrochloride,F,123
2019,AL,3,Sotalol Hydrochloride,T,0
2019,AL,3,Spironolactone,F,2299
2019,AL,3,Spironolactone,T,0
2019,AL,3,Telmisartan,F,58
2019,AL,3,Telmisartan,T,0
2019,AL,3,Tolvaptan;Tolvaptan,T,0
2019,AL,3,Torsemide,F,367
2019,AL,3,Torsemide,T,0
2019,AL,3,Trandolapril,T,0
2019,AL,3,Valsartan,F,167
2019,AL,3,Valsartan,T,0
2019,AL,3,Verapamil Hydrochloride,F,428
2019,AL,3,Verapamil Hydrochloride,T,0
2019,AL,4,Acebutolol Hydrochloride,F,21
2019,AL,4,Acebutolol Hydrochloride,T,0
2019,AL,4,Aliskiren,T,0
2019,AL,4,Ambrisentan,F,14
2019,AL,4,Ambrisentan,T,0
2019,AL,4,Amiloride Hydrochloride,F,30
2019,AL,4,Amiloride Hydrochloride,T,0
2019,AL,4,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,AL,4,Amlodipine,F,18
2019,AL,4,Amlodipine Besylate,F,15548
2019,AL,4,Amlodipine Besylate,T,0
2019,AL,4,Amlodipine Besylate/Benazepril Hydrochloride,F,373
2019,AL,4,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,AL,4,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,AL,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,AL,4,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,AL,4,Amlodipine Besylate/Telmisartan,T,0
2019,AL,4,Amlodipine Besylate/Valsartan,T,0
2019,AL,4,Atenolol,F,2148
2019,AL,4,Atenolol,T,0
2019,AL,4,Atenolol/Chlorthalidone,F,143
2019,AL,4,Atenolol/Chlorthalidone,T,0
2019,AL,4,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,AL,4,Benazepril Hydrochloride,F,399
2019,AL,4,Benazepril Hydrochloride,T,0
2019,AL,4,Benazepril Hydrochloride/Hydrochlorothiazide,F,64
2019,AL,4,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,AL,4,Bisoprolol Fumarate,F,202
2019,AL,4,Bisoprolol Fumarate,T,0
2019,AL,4,Bisoprolol Fumarate/Hydrochlorothiazide,F,325
2019,AL,4,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,AL,4,Bosentan,T,0
2019,AL,4,Bumetanide,F,383
2019,AL,4,Bumetanide,T,0
2019,AL,4,Candesartan Cilexetil,T,0
2019,AL,4,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,AL,4,Captopril,T,0
2019,AL,4,Captopril/Hydrochlorothiazide,T,0
2019,AL,4,Carvedilol,F,6800
2019,AL,4,Carvedilol,T,0
2019,AL,4,Carvedilol Phosphate,T,0
2019,AL,4,Chlorothiazide,F,138
2019,AL,4,Chlorothiazide,T,0
2019,AL,4,Chlorthalidone,F,1127
2019,AL,4,Chlorthalidone,T,0
2019,AL,4,Clonidine Hydrochloride,F,15360
2019,AL,4,Clonidine Hydrochloride,T,0
2019,AL,4,Diltiazem Hydrochloride,F,903
2019,AL,4,Diltiazem Hydrochloride,T,0
2019,AL,4,Doxazosin Mesylate,F,269
2019,AL,4,Doxazosin Mesylate,T,0
2019,AL,4,Enalapril Maleate,F,547
2019,AL,4,Enalapril Maleate,T,0
2019,AL,4,Enalapril Maleate/Hydrochlorothiazide,F,46
2019,AL,4,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,AL,4,Eplerenone,T,0
2019,AL,4,Felodipine,F,19
2019,AL,4,Felodipine,T,0
2019,AL,4,Fosinopril Sodium,F,143
2019,AL,4,Fosinopril Sodium,T,0
2019,AL,4,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,AL,4,Furosemide,F,7300
2019,AL,4,Furosemide,T,0
2019,AL,4,Guanfacine Hydrochloride,F,17570
2019,AL,4,Guanfacine Hydrochloride,T,0
2019,AL,4,Hydralazine Hydrochloride,F,2137
2019,AL,4,Hydralazine Hydrochloride,T,0
2019,AL,4,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,28
2019,AL,4,Hydrochlorothiazide,F,7989
2019,AL,4,Hydrochlorothiazide,T,0
2019,AL,4,Hydrochlorothiazide/Irbesartan,F,82
2019,AL,4,Hydrochlorothiazide/Irbesartan,T,0
2019,AL,4,Hydrochlorothiazide/Lisinopril,F,4350
2019,AL,4,Hydrochlorothiazide/Lisinopril,T,0
2019,AL,4,Hydrochlorothiazide/Losartan Potassium,F,1540
2019,AL,4,Hydrochlorothiazide/Losartan Potassium,T,0
2019,AL,4,Hydrochlorothiazide/Methyldopa,T,0
2019,AL,4,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,AL,4,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
2019,AL,4,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,AL,4,Hydrochlorothiazide/Spironolactone,F,77
2019,AL,4,Hydrochlorothiazide/Spironolactone,T,0
2019,AL,4,Hydrochlorothiazide/Telmisartan,F,86
2019,AL,4,Hydrochlorothiazide/Telmisartan,T,0
2019,AL,4,Hydrochlorothiazide/Triamterene,F,903
2019,AL,4,Hydrochlorothiazide/Triamterene,T,0
2019,AL,4,Hydrochlorothiazide/Valsartan,F,218
2019,AL,4,Hydrochlorothiazide/Valsartan,T,0
2019,AL,4,Indapamide,F,49
2019,AL,4,Indapamide,T,0
2019,AL,4,Irbesartan,F,240
2019,AL,4,Irbesartan,T,0
2019,AL,4,Isradipine,T,0
2019,AL,4,Labetalol Hydrochloride,F,1595
2019,AL,4,Labetalol Hydrochloride,T,0
2019,AL,4,Lisinopril,F,12661
2019,AL,4,Lisinopril,T,0
2019,AL,4,Losartan Potassium,F,6671
2019,AL,4,Losartan Potassium,T,0
2019,AL,4,Macitentan,F,17
2019,AL,4,Methyldopa,F,78
2019,AL,4,Methyldopa,T,0
2019,AL,4,Metolazone,F,239
2019,AL,4,Metolazone,T,0
2019,AL,4,Metoprolol Succinate,F,4307
2019,AL,4,Metoprolol Succinate,T,0
2019,AL,4,Metoprolol Tartrate,F,4242
2019,AL,4,Metoprolol Tartrate,T,0
2019,AL,4,Minoxidil,F,99
2019,AL,4,Minoxidil,T,0
2019,AL,4,Moexipril Hydrochloride,T,0
2019,AL,4,Nadolol,F,116
2019,AL,4,Nadolol,T,0
2019,AL,4,Nebivolol Hydrochloride,F,95
2019,AL,4,Nebivolol Hydrochloride,T,0
2019,AL,4,Nicardipine Hydrochloride,T,0
2019,AL,4,Nifedipine,F,1471
2019,AL,4,Nifedipine,T,0
2019,AL,4,Nisoldipine,T,0
2019,AL,4,Perindopril Erbumine,T,0
2019,AL,4,Pindolol,T,0
2019,AL,4,Prazosin Hydrochloride,F,1358
2019,AL,4,Prazosin Hydrochloride,T,0
2019,AL,4,Propranolol Hydrochloride,F,2801
2019,AL,4,Propranolol Hydrochloride,T,0
2019,AL,4,Quinapril Hydrochloride,F,93
2019,AL,4,Quinapril Hydrochloride,T,0
2019,AL,4,Ramipril,F,389
2019,AL,4,Ramipril,T,0
2019,AL,4,Riociguat,T,0
2019,AL,4,Sacubitril/Valsartan,F,732
2019,AL,4,Sacubitril/Valsartan,T,0
2019,AL,4,Sotalol Hydrochloride,F,108
2019,AL,4,Sotalol Hydrochloride,T,0
2019,AL,4,Spironolactone,F,2519
2019,AL,4,Spironolactone,T,0
2019,AL,4,Telmisartan,F,117
2019,AL,4,Telmisartan,T,0
2019,AL,4,Tolvaptan;Tolvaptan,T,0
2019,AL,4,Torsemide,F,441
2019,AL,4,Torsemide,T,0
2019,AL,4,Trandolapril,T,0
2019,AL,4,Triamterene,T,0
2019,AL,4,Valsartan,F,218
2019,AL,4,Valsartan,T,0
2019,AL,4,Verapamil Hydrochloride,F,442
2019,AL,4,Verapamil Hydrochloride,T,0
2019,AR,1,Acebutolol Hydrochloride,T,0
2019,AR,1,Ambrisentan,F,12
2019,AR,1,Ambrisentan,T,0
2019,AR,1,Amiloride Hydrochloride,F,45
2019,AR,1,Amiloride Hydrochloride,T,0
2019,AR,1,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,AR,1,Amlodipine Besylate,F,13345
2019,AR,1,Amlodipine Besylate,T,0
2019,AR,1,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,AR,1,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,AR,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,AR,1,Amlodipine Besylate/Valsartan,T,0
2019,AR,1,Atenolol,F,2993
2019,AR,1,Atenolol,T,0
2019,AR,1,Atenolol/Chlorthalidone,F,310
2019,AR,1,Atenolol/Chlorthalidone,T,0
2019,AR,1,Benazepril Hydrochloride,F,578
2019,AR,1,Benazepril Hydrochloride,T,0
2019,AR,1,Benazepril Hydrochloride/Hydrochlorothiazide,F,46
2019,AR,1,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,AR,1,Betaxolol Hydrochloride,T,0
2019,AR,1,Bisoprolol Fumarate,F,64
2019,AR,1,Bisoprolol Fumarate,T,0
2019,AR,1,Bisoprolol Fumarate/Hydrochlorothiazide,F,257
2019,AR,1,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,AR,1,Bosentan,F,29
2019,AR,1,Bumetanide,F,300
2019,AR,1,Bumetanide,T,0
2019,AR,1,Captopril,T,0
2019,AR,1,Carvedilol,F,3509
2019,AR,1,Carvedilol,T,0
2019,AR,1,Chlorothiazide,F,62
2019,AR,1,Chlorothiazide,T,0
2019,AR,1,Chlorthalidone,F,636
2019,AR,1,Chlorthalidone,T,0
2019,AR,1,Clonidine Hydrochloride,F,22693
2019,AR,1,Clonidine Hydrochloride,T,0
2019,AR,1,Diltiazem Hydrochloride,F,1263
2019,AR,1,Diltiazem Hydrochloride,T,0
2019,AR,1,Doxazosin Mesylate,F,228
2019,AR,1,Doxazosin Mesylate,T,0
2019,AR,1,Enalapril Maleate,F,661
2019,AR,1,Enalapril Maleate,T,0
2019,AR,1,Enalapril Maleate/Hydrochlorothiazide,F,89
2019,AR,1,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,AR,1,Eplerenone,T,0
2019,AR,1,Furosemide,F,4864
2019,AR,1,Furosemide,T,0
2019,AR,1,Guanfacine Hydrochloride,F,10001
2019,AR,1,Guanfacine Hydrochloride,T,0
2019,AR,1,Hydralazine Hydrochloride,F,1384
2019,AR,1,Hydralazine Hydrochloride,T,0
2019,AR,1,Hydralazine Hydrochloride/Isosorbide Dinitrate,T,0
2019,AR,1,Hydrochlorothiazide,F,5668
2019,AR,1,Hydrochlorothiazide,T,0
2019,AR,1,Hydrochlorothiazide/Irbesartan,F,17
2019,AR,1,Hydrochlorothiazide/Irbesartan,T,0
2019,AR,1,Hydrochlorothiazide/Lisinopril,F,5972
2019,AR,1,Hydrochlorothiazide/Lisinopril,T,0
2019,AR,1,Hydrochlorothiazide/Losartan Potassium,F,1575
2019,AR,1,Hydrochlorothiazide/Losartan Potassium,T,0
